Date,Close
26.01.2023 16:00:00,"97,52",
27.01.2023 16:00:00,"99,37",
30.01.2023 16:00:00,"96,94",
31.01.2023 16:00:00,"98,84",
01.02.2023 16:00:00,"100,43",
02.02.2023 16:00:00,"107,74",
03.02.2023 16:00:00,"104,78",
06.02.2023 16:00:00,"102,9",
07.02.2023 16:00:00,"107,64",
08.02.2023 16:00:00,"99,37",
09.02.2023 16:00:00,"95,01",
10.02.2023 16:00:00,"94,57",
13.02.2023 16:00:00,"94,61",
14.02.2023 16:00:00,"94,68",
15.02.2023 16:00:00,"96,94",
16.02.2023 16:00:00,"95,51",
17.02.2023 16:00:00,"94,35",
21.02.2023 16:00:00,"91,79",
22.02.2023 16:00:00,"91,65",
23.02.2023 16:00:00,"90,89",
24.02.2023 16:00:00,"89,13",
27.02.2023 16:00:00,"89,87",
28.02.2023 16:00:00,"90,06",
01.03.2023 16:00:00,"90,36",
02.03.2023 16:00:00,92
03.03.2023 16:00:00,"93,65",
06.03.2023 16:00:00,"95,13",
07.03.2023 16:00:00,"93,86",
08.03.2023 16:00:00,"94,25",
09.03.2023 16:00:00,"92,32",
10.03.2023 16:00:00,"90,63",
13.03.2023 16:00:00,"91,11",
14.03.2023 16:00:00,"93,97",
15.03.2023 16:00:00,"96,11",
16.03.2023 16:00:00,"100,32",
17.03.2023 16:00:00,"101,62",
20.03.2023 16:00:00,"101,22",
21.03.2023 16:00:00,"104,92",
22.03.2023 16:00:00,"103,37",
23.03.2023 16:00:00,"105,6",
24.03.2023 16:00:00,"105,44",
27.03.2023 16:00:00,"102,46",
28.03.2023 16:00:00,"101,03",
29.03.2023 16:00:00,"101,39",
30.03.2023 16:00:00,"100,89",
31.03.2023 16:00:00,"103,73",
03.04.2023 16:00:00,"104,36",
04.04.2023 16:00:00,"104,72",
05.04.2023 16:00:00,"104,47",
06.04.2023 16:00:00,"108,42",
10.04.2023 16:00:00,"106,44",
11.04.2023 16:00:00,"105,35",
12.04.2023 16:00:00,"104,64",
13.04.2023 16:00:00,"107,43",
14.04.2023 16:00:00,"108,87",
17.04.2023 16:00:00,"105,97",
18.04.2023 16:00:00,"104,5",
19.04.2023 16:00:00,"104,18",
20.04.2023 16:00:00,"105,29",
21.04.2023 16:00:00,"105,41",
24.04.2023 16:00:00,"105,97",
25.04.2023 16:00:00,"103,85",
26.04.2023 16:00:00,"103,71",
27.04.2023 16:00:00,"107,59",
28.04.2023 16:00:00,"107,34",
01.05.2023 16:00:00,"107,2",
02.05.2023 16:00:00,"105,32",
03.05.2023 16:00:00,"105,41",
04.05.2023 16:00:00,"104,69",
05.05.2023 16:00:00,"105,57",
08.05.2023 16:00:00,"107,77",
09.05.2023 16:00:00,"107,35",
10.05.2023 16:00:00,"111,75",
11.05.2023 16:00:00,"116,57",
12.05.2023 16:00:00,"117,51",
15.05.2023 16:00:00,"116,51",
16.05.2023 16:00:00,"119,51",
17.05.2023 16:00:00,"120,84",
18.05.2023 16:00:00,"122,83",
19.05.2023 16:00:00,"122,76",
